,0,1
NRF1,8.842110190083437,3.4430693814338102
SLC35A2,8.294309010147808,6.059529844158323
ELP2,12.527932964112656,5.607453574184306
ARPC5,14.397013184725836,5.163845613596186
PPA2,8.284754190971018,3.9591751076979422
FLCN,8.269548335503538,4.219264385297324
CUL5,5.96683346982284,1.4155471879200996
INPP5D,14.364354976076388,4.217835923474186
OPA1,8.451448704109188,4.491806476614169
NUDCD2,7.932201385628695,3.398546979964899
NDUFA8,7.294264191312779,4.104475723201448
TIPARP,9.306273291586173,1.3814471432173874
KDM8,8.383955496547392,5.3703976648873235
NDUFA2,7.365187303191343,4.143855574563912
GNE,7.8759586004283095,4.773811624548769
DOK1,14.321624901319408,4.200567330401896
RPRD1B,8.92303632164712,5.3615304881561
TLR1,7.852508267050887,3.914470808462946
