,0,1
ATP6V0B,4.132473792175511,14.67731008072292
ATP6V0C,4.096489535766914,14.562458712460499
ATP6V1C1,4.23521604832385,14.566266705539114
ATP6V1D,4.064824658588584,14.512932602228801
COG3,-0.2958093537621711,14.088573671038235
COG4,-0.3668525860753082,14.056323721767699
COG6,-0.3181782854061478,14.076989647988981
VPS52,1.3075936072782972,16.156339710183904
ATP6V1A,4.111134685983298,14.648049345675092
COG8,-0.3393794859244095,14.053462800221004
SOCS3,5.9919123280140445,19.364177212584313
ATP6AP1,4.060094295583464,13.310544067796434
ATP6V1E1,4.236348516510562,14.414162266229392
COG2,-0.3737750932813502,14.057892731603992
AP2M1,3.088123694235787,18.438740827406857
TGFBR1,4.941716896553986,17.68704327238878
ATP6V1F,4.029536052773655,14.220166092242893
UNC50,4.060663619168306,12.272902082698714
ATP6V1G1,4.055138978704965,14.55806225797556
ATP6AP2,7.276039810441787,13.789546311264747
RPTOR,4.620070226344391,15.861575877598815
ATP6V1H,4.287725266010056,14.827119003593202
ELOF1,7.099406552103587,11.130410887658304
EMC6,4.684034194508634,8.088000834948422
MPDU1,6.7207897623554125,10.029321978981802
EMC3,5.5892101466376,8.152614678103934
TRAPPC1,-0.15834347846819982,16.276826622185585
RPS10,-0.4683155162631161,10.041774207194978
DCAF7,8.87708280774489,14.954560897522777
ATP6V0D1,4.400460251703612,14.984004841892386
GTF3A,12.676456447726771,11.758562228472535
DPM1,5.812963824106325,11.655587567990263
EMC2,8.23811271793893,12.247386664756313
ALG3,7.989006726514653,8.322471768037342
AFP,8.545848119629103,13.661827130319445
MSI2,8.746823163184445,6.87341855275047
AP3M1,4.113026033198652,12.302291906395633
TIPRL,6.628178016769072,13.849411396517251
KCTD5,7.761642858874951,14.116969239015779
HNF1B,11.88274522806119,12.57615692767267
MRPL20,0.8868200602188709,-7.7686647568095974
UPF3B,-0.07275078498344259,4.695027121392697
SBDS,8.017336565136079,8.219787723992322
MRPL17,0.8802913543478829,-7.783026356191471
CTBP2,11.516918444463071,17.147820569304535
TKT,7.694104234095897,11.099241251787735
GIT1,6.29857564906023,18.149900405725866
STAG2,2.775473687389639,13.078988212796272
CFL1,6.211897576436393,17.961894376923848
SGMS1,5.928965368700152,15.242941439337727
ANP32B,7.343193586047545,14.917241860974846
C1QBP,5.189390360862273,16.26350869388364
MON2,4.591369798815332,11.918549144718055
NDUFS2,3.987915991414142,5.8112942954195095
MRPL55,0.9262399792057233,-7.771138036167631
RAB5C,1.7178072219782754,13.501256229483404
NELFA,12.807629133523829,9.1829393554367
ZCRB1,2.39815375070289,14.865028065208337
ANKFY1,4.115020758196942,12.273809182691341
MTIF2,0.8232682929446324,-7.887717792128294
GPAA1,7.997627420118549,12.73171880118994
RAB11A,1.156856071060103,12.830068574837783
ASB6,8.82426897598774,14.953028341835356
EIF3K,11.29200738920848,-0.659082349882747
CUL3,2.601582948499101,11.006048880500481
PSMB2,2.6827827662874904,10.917211753430514
TRMT11,7.288193264170333,9.479622147193819
DDOST,9.990845543654492,0.3701670037570232
WDR77,12.651357310357074,11.765118045688563
RNF7,2.7346931856490717,10.154379683405205
RABGEF1,1.7044200808877676,13.481381288572878
FIBP,5.990113494997305,11.844620101165075
MATR3,4.850681153782115,13.409864420902572
A1CF,8.205648107822796,11.02517304583816
ATP6V0A1,3.9938092849140547,13.306732391997096
ATG9A,4.014193579559856,13.354117950270451
SNRPB2,0.8592033536120999,5.009304067483464
METTL14,4.851989585838812,13.209469682056882
NCAPH2,6.300335423030634,14.342629380594268
RNF138,7.686337483090708,14.279853241347082
DPH5,7.404609705576477,9.146052210511149
MET,4.897973350570244,18.353657687641814
AP1S1,1.8052479799518575,16.692197298547644
EMC4,5.5766304282140045,8.159340022613147
TSNAXIP1,7.0328047279984105,11.139357560559015
MMGT1,5.6458906049869535,8.84305947284202
SUPT20H,11.963221645041047,11.74392162859906
DYRK1A,6.955712891312261,15.644559671959476
VAC14,5.827806460461957,14.543808586206797
LRRC59,4.161531636298233,13.328625171694128
ATP6V0A4,4.029072966149875,13.197644398183012
CACNA2D1,4.965285411871386,16.76747464481988
FBXW7,2.5926379116077642,11.027511323706866
SLIT2,6.219747205146566,18.102022929760675
ZNF670,8.358725909591964,18.017542089408295
ASB10,8.776706531678851,14.970639009838935
ARIH1,4.845118212563698,16.346590032575026
GSK3B,4.553063720198358,17.55333059515768
MTMR9,5.7926064469545056,14.273808140079144
ATG13,4.464923874125991,15.207308574747135
CASP9,5.055470320476748,16.235793597120715
ODC1,4.2580598353031105,15.525728557627412
PAK2,4.688083874639442,17.610353846708488
AP1M1,1.8192645636024072,16.629261237444076
CLCN5,4.731448184657561,11.974444492179645
NCOA7,9.820512137483654,12.022039421027777
YTHDF2,6.13564714079421,10.817425354462696
ELAVL1,0.6030797835738053,4.867597604240357
RABGGTB,1.5642072470512651,13.550387836162052
LRPPRC,7.501610070630444,15.427928042815127
ALG9,6.683726558841762,10.11064592396981
MRPS25,0.9188580359295958,-7.8740556214716815
HIF1A,9.251218175263949,17.175100369994883
DFFB,9.597565719679666,13.38914234803224
HNRNPA0,0.8983427182095015,5.062123687653712
ROR2,5.453794432419032,17.086730113287345
WRAP53,10.685923206014706,14.46990063706455
SRM,9.508529875756164,12.035489925708404
FNIP1,4.442274966044883,14.302515030436682
MTMR6,5.589993745667141,18.009493503922883
CASP3,4.667893856714879,17.550116394860073
HNRNPA2B1,0.43934528927761535,4.737459098948737
F11R,6.380256399239802,18.172378932576347
C5AR2,5.435943465588999,14.30494861256232
