,0,1
CCNC,-22.892046397952384,-14.796964816008023
DIABLO,-22.273117899471327,-14.981082771635284
DNLZ,-22.83127791960088,-14.568487702674869
B3GNT2,-22.86344262745747,-14.747512188227704
SEC62,-22.45675087382565,-15.037994387497811
SOCS2,-22.254357399693518,-15.003136760010017
TOMM22,-22.084018900497192,-14.354610982105818
KDM1A,-21.528852391791553,-14.353838957658766
TAMM41,-22.739624755424476,-14.426110988436983
MCTS1,-22.896603760529644,-14.801938106504988
CRLS1,-22.044236443970576,-14.366194455903509
TIMM10,-21.53331527258901,-14.91824657223124
CTU1,-21.084563584031134,-11.747993831390096
UBE2G2,-21.668087542741986,-14.569760678769983
CHD4,-22.995831391216154,-14.50419799419995
IFIT1,-22.529845100876454,-14.921234916019788
DNAJC11,-22.715585660487697,-14.32796423297056
FADS3,-22.159955302543768,-15.00125037511642
SEC63,-22.853224537596436,-14.725695337594207
ARHGAP12,-22.2841818840284,-14.972360600342588
TRMT1,-22.35274937033861,-15.012210031231586
SLC5A12,-22.725757638755706,-14.945117606134675
VRK1,-21.12505482546836,-15.203878067249768
TGIF1,-22.10500551314492,-14.457046872897486
EPB41L3,-22.459292960896626,-14.999651985207192
NFRKB,-22.28620857052211,-15.012759707044973
ATF6,-22.61566950461636,-14.947326575519
PRMT3,-22.278085506921816,-14.946931117255374
METTL16,-21.939591803708637,-13.662500355360974
PDE8B,-22.35773050366446,-15.044293080016795
SRPRB,-18.685858186173174,-13.453519677296386
AHR,-13.134228770617609,-13.003988508562884
EEF1G,-23.516124965954578,-11.02841323004437
SRP72,-18.543260047034856,-13.444466080387638
USE1,-16.084157626653496,-10.995059346703243
MEN1,-18.349426699828218,-13.39805731493508
E4F1,-18.43690489913506,-13.434254068925657
GTF3C6,-20.66117387490514,-11.89031225974762
EXOC5,-18.597038136306786,-13.459280543560823
JAK1,-19.33451685494865,-12.417044402223484
BPTF,-21.71716937199209,-13.721819011193938
SRP14,-18.567304204842095,-14.363016497755945
EXOC3,-18.263602552830736,-16.265423365260382
GABPB1,-21.85848738600376,-11.807895396302078
EXOC7,-19.61649393217604,-13.675002591383317
SMARCA4,-12.299985507330913,-13.602338412229944
MTOR,-18.715747376760618,-14.389268608813351
PLAC8,-17.279379874189218,-16.558245274389275
PGGT1B,-17.939545068219942,-13.280037355962126
FERMT2,-17.253319552737484,-16.48790162469276
SEC61B,-17.759486817644426,-11.836881138437528
SMAD4,-18.2973541518993,-13.470061162350127
INTS6,-14.967489944157279,-12.855544660383456
TRIM71,-16.044198874689528,-11.083332924433854
RPS6KB1,-16.136241108552955,-10.937473625558995
SP4,-16.046167308655654,-11.141884424648069
GATA6,-17.90199768341022,-14.108512972055857
ARID1A,-12.244578314542105,-13.542900553453661
SLTM,-19.673220096147897,-13.978582260219445
CHORDC1,-18.44994750026532,-14.191547326320462
TRNAU1AP,-19.407360064091957,-12.406955167889238
PGD,-18.61211556770874,-14.311324326993788
SIN3A,-17.350792816025763,-16.659429817839385
NUBP2,-23.17899999594323,-13.182755242165381
RNF111,-17.197596706319086,-12.716338061170072
HELZ,-17.539393747012873,-13.63416747058706
DPH1,-19.208514080875315,-13.933447715709224
SUDS3,-17.851337060799917,-14.017952444448209
UBA2,-14.763034580405337,-12.670095191221824
RFT1,-21.47839836514948,-13.190957269612356
EXOC8,-17.203348825738846,-13.054222995128713
BMPR1A,-17.530545637264456,-13.655535163642034
OTUD6B,-17.239939036727414,-12.711763651136653
ETV4,-16.720756557944174,-11.39860108172296
CTBP1,-17.51460605599057,-11.894278685714077
FBXO28,-17.608276381311946,-13.651248990774945
RRBP1,-16.78692484227217,-11.546374691699347
MAU2,-19.369501760939997,-13.278989866270416
EXOC2,-17.028953234360557,-12.421453422778137
BRPF1,-17.652489344683058,-13.55488189092398
WDR26,-15.955696383482394,-11.407418436760558
PPP6R3,-15.98947652160267,-11.412233266526975
DROSHA,-18.64993580355404,-14.521941680289888
AXIN1,-17.099203229346273,-13.194187716218966
CHD2,-16.973497226033487,-13.113718655462261
RCOR1,-14.802318855406678,-12.296215904921047
TCF7L2,-17.548457704817498,-11.511241577247
TFE3,-19.60034592818162,-13.696894441498475
EIF5,-14.687449201420156,-12.344679873236231
POLR3B,-18.713943221812006,-14.63051835723781
ETV5,-17.050888666992794,-13.157695034798687
ZNF787,-17.486228867624867,-11.853221634886088
MED26,-17.920753501281812,-14.144243014817093
JAG1,-16.04609530010947,-11.383613230960918
TMEM41B,-17.23790264837164,-17.2756801937647
DET1,-15.765380916577426,-12.96624300949287
BRD2,-17.56254391595702,-13.617246035776665
KMT2E,-17.201104137338298,-12.482509514898378
HSPA13,-16.565686248079526,-11.695447260513806
GATAD2B,-17.556908079889933,-11.247154998843369
PTDSS1,-19.583906057209624,-13.783600900914674
PMPCB,-21.971622692358675,-13.49935346895915
UBE2I,-14.654719244029513,-12.634312947701588
NKTR,-19.395383535046957,-12.412311671554919
INPP5K,-17.99693919120017,-14.205121501199965
TP53RK,-20.715294036987427,-13.313649448052683
SPEN,-18.786909711575014,-12.98001986986674
CHMP4B,-16.96124825697814,-13.035539667383482
MEAF6,-17.197112431349364,-16.50519883690302
JUN,-19.057373373471535,-13.12787766951881
RNF4,-16.02324881325796,-11.45189755465778
ELMO2,-17.04699394918176,-13.158413400898999
SMOX,-16.11348676625092,-11.469083019857292
TPRKB,-17.977844175378365,-12.80974242413705
DDX1,-19.643178548859776,-13.060882756342775
ZCCHC8,-17.211765255598216,-11.814590490324841
PPIL1,-18.201689929003845,-12.804851145670114
POLR1B,-21.390239295720885,-12.573286213829041
TRAF2,-20.01960061799748,-12.676741696548248
PROX1,-17.167790826360974,-11.869177536112844
FDXR,-18.712641288878068,-14.482392504800512
ANKRD49,-18.786013249537366,-12.397528043932988
SLK,-16.002161586033683,-11.596805835138694
AMBRA1,-19.589257301921226,-13.780972122488143
SCAP,-18.15685024505819,-13.168187640078047
ARHGAP5,-15.293973189064461,-12.75995207387397
FARSA,-17.25900211223065,-11.816935767939466
PIK3R4,-19.727376938119363,-12.673774031569932
HHEX,-17.407526143386896,-13.431790435151134
TMBIM1,-16.63746799662956,-12.460153299064611
GGPS1,-19.88505382154231,-12.684608861966916
LIN9,-17.15646247855524,-11.971037829730244
TAF5L,-19.346888737615995,-12.958374840014441
SLC30A1,-17.161703782623366,-16.550965509197688
ELAC2,-19.662589673753683,-13.223202748208335
HSPA14,-18.60291058814058,-15.092911418284201
VPS11,-19.91284672501784,-12.626939366661617
RPS28,-16.887349879525374,-16.641196989562527
FAM53B,-17.50866633379543,-11.265150673215802
ZNF598,-18.9460735895162,-12.608400334175512
SOD2,-20.525115909180304,-13.807752193874544
CTNNB1,-18.321644579627826,-14.235682801445
DNTTIP1,-17.293666164060046,-13.324312877721837
MTF1,-17.679072642651594,-13.509897668372934
CCDC137,-17.0921437830869,-11.93454893872877
DICER1,-17.658109054142436,-13.715721141647169
STRAP,-15.215320781749073,-11.822857267380417
FNBP4,-19.76302471249895,-14.01376702619447
ZNF281,-16.22479197597952,-11.856204966904059
PRRC2B,-17.128478104652405,-11.682462485260926
CRCP,-17.981247066161853,-13.519149616810136
NUTF2,-16.680032093605924,-12.229106268413886
TREM1,-16.293398061578916,-11.577392085284986
PUS1,-16.432416626027592,-11.686767456906106
MSL1,-16.63445483693259,-11.385079549679237
IPO5,-15.212793848422312,-11.782011348275033
PPIH,-17.194304336988782,-12.492101700286417
ELF3,-17.013578407158548,-12.355254340588248
MDN1,-18.634949395283424,-14.30808628885482
OSGEP,-18.78533966194656,-12.422498583822806
HSCB,-23.234333541500998,-13.277082399282959
XPOT,-17.65936156477341,-13.840872159114411
HSD17B12,-17.031695209653808,-13.38407079794556
CHP1,-17.46224491014126,-13.386670353011805
LETM1,-17.9870695980537,-14.20884162716456
VPS37A,-17.54353839925396,-11.227463202223733
DR1,-19.68270295182976,-13.95209440624495
POT1,-17.818593410146384,-14.330539026277037
DUSP1,-17.607305668506722,-12.313918532649339
LIMS1,-19.862363328399177,-12.570593931909128
PHF12,-14.574531555740878,-12.544184129227494
WDR36,-20.731370346005136,-11.867661048327374
EP300,-11.65826138109656,-13.39988018547129
USP34,-16.883676380652332,-13.612661592116263
SRP19,-16.13324593788203,-12.014556225036081
TNFAIP3,-17.454354062001922,-13.387092305444247
SNAPIN,-16.429426797019683,-12.135446922861528
MYBL2,-15.723801759155705,-13.011060719006108
CDK2,-19.289018434927897,-12.517391351433695
RBM26,-17.225612844966214,-11.905057039470089
SOX4,-17.35353802806133,-13.992595173314353
RSBN1L,-17.42651848554194,-11.943972964213632
RBM5,-16.901809146901513,-13.101566135003434
TRIAP1,-19.89745062563184,-12.525205369272594
DRG2,-16.75961079511022,-12.213888114692162
ADCY7,-16.555581316141406,-12.500439107212998
BCL9L,-16.402296683609368,-12.01139268124971
FBXW11,-17.54667964293927,-13.684185409216044
GATAD2A,-17.07016560492562,-13.02770232599353
LAMTOR2,-16.70069519552526,-11.618537199403923
POLR3C,-18.656809424544626,-14.290100981158508
KLHL15,-16.04951560973337,-11.808502108621667
TMEM30A,-19.12287597837265,-12.833720470503492
DRAP1,-18.116051897733517,-9.45782600703601
SRPK1,-16.37320069758506,-12.195381507517832
SP8,-17.487063639995316,-13.757370307179478
KCTD10,-15.211923265703605,-11.870410042345886
PDS5B,-16.61645796274114,-12.57978358572922
HNF4A,-16.878903068603908,-13.575372605276518
TXN,-16.939612812464734,-11.932889287747875
CHCHD4,-18.32336254873835,-9.404128751534506
PRMT1,-20.76305086966194,-13.396840984277793
ALG2,-17.64831599669536,-12.57666827075823
GREB1L,-18.03807639198065,-12.320441779090771
RNF121,-16.32226976310061,-12.36363512597148
EPG5,-17.744585598085866,-13.29553304782199
MORF4L1,-15.768214510195442,-12.93931575740186
DGAT2,-19.866392299373654,-13.877309386737078
CNBP,-16.88095746413895,-13.009844539006396
COPS7A,-16.981117155171273,-11.720481426605126
CHMP5,-19.97788214700638,-12.638549668754022
UBA5,-18.858748381131587,-12.850217075477174
PIK3C3,-19.528505819376058,-12.92093702233693
VPS33A,-17.364701223660617,-15.673408938573674
COPS8,-16.566139917459406,-12.334284989647005
GAK,-19.794965909929722,-12.411410047940347
GGNBP2,-15.130003873637069,-11.764221725586966
CDKN2B,-17.347897816667363,-12.770008353514095
GRPEL1,-20.823211363968767,-12.88297774320303
SEC61G,-17.522569945583257,-12.520708551726283
DPH6,-18.650193246482754,-12.694493474184284
SHOC2,-16.34567527525907,-15.014749147410491
XPO5,-18.830995372991204,-12.410069783243225
GOT1,-16.19545568933239,-11.939055288867824
DPAGT1,-18.746310174029603,-12.430772659669994
ZBTB12,-15.991824204082498,-11.699920863035105
TAB3,-17.46598824108012,-11.607365942085286
METAP1,-13.216773301476824,-12.94396271388201
TOMM20,-17.289665956328726,-11.812950265154637
GNB1,-18.18724276044547,-11.803973222524583
TMEM258,-16.2394395196287,-11.790487589957085
HNRNPH3,-16.436576885538102,-12.225152177695561
SBNO1,-16.59365314955597,-12.3978626626443
PCBD1,-12.17082579099322,-13.51377118725885
FOCAD,-16.697284239054348,-11.61565759281675
E2F4,-15.966689263079092,-12.412473705105521
SMARCB1,-12.150779284120519,-13.491077738213212
EED,-18.158656940037677,-11.79693296005455
DNAJA3,-14.659197971529522,-12.354278136494745
NUFIP2,-16.163036174258266,-11.650577202167135
ACVR2A,-17.13271899738322,-13.556317385786736
ILK,-16.58931740710195,-12.320388025464112
TAF10,-14.551011332160536,-12.507483660666274
APC,-17.48192775736767,-13.358283802502365
DHRSX,-17.051803332906978,-13.448348442897474
EIF3L,-16.408608297379935,-11.639946245168797
DERL2,-16.597327635955065,-13.23286904859061
NR5A2,-16.246482060199618,-11.846988618479994
SNRNP40,-18.55502238426028,-12.450214856516682
EGLN2,-16.43344587869997,-12.00124946208139
NR6A1,-16.715365180941813,-12.79946233902222
ZNF628,-14.81297516594679,-12.708239040957396
SMG7,-19.353096920700278,-13.002113387441948
DPF2,-11.636227935976619,-13.371613832512605
BTF3,-18.56466567173638,-12.326611482184097
TPT1,-18.759144182230305,-12.464565492842317
MED13L,-16.37359276631429,-13.11754077006148
ARRDC3,-18.731853497331524,-12.546932731072983
TLE1,-16.30041224355835,-12.23430113683139
ZNF638,-16.227969779437075,-11.905229926557494
CPSF4,-17.4333731873438,-11.94490815991751
TAF13,-17.992203960014336,-13.484892352812652
ESRP2,-16.054861941184,-11.91440540232931
MDH1,-16.351301350239947,-11.83707201112191
RB1,-15.714579941039059,-13.079098235981464
RREB1,-14.42138932948075,-12.593065945009897
LIAS,-16.984402047407382,-12.012458647670066
PMPCA,-19.10704631149822,-12.10443917128157
TFDP2,-16.54923817745161,-11.728750440118478
NELFCD,-18.644645443937474,-15.05357881015884
TBL1XR1,-19.76443093244691,-12.543299868055769
TAF3,-14.304860506918006,-13.13652809941706
INTS4,-17.454259257743843,-11.878590068616756
WDR81,-15.603397537186657,-11.863828737819958
METAP2,-17.656278158164387,-13.463588751952312
LRIG3,-17.070639219954977,-11.89448700319746
PPP2R1A,-17.95598751395795,-12.104347883316612
STIP1,-17.26355307495097,-13.899654042078057
MAP2K4,-16.293223713504617,-11.758895597256968
GATAD1,-14.7925082312319,-12.615250472585164
ELMSAN1,-17.68703670438778,-13.184880650827166
HAVCR1,-17.22360668856551,-13.277126860606256
MAPKAPK2,-16.056688155497813,-14.21633109443
HDLBP,-18.20768435558999,-12.32757891700635
TSEN54,-17.941816250752154,-13.714513012362652
NEMF,-16.911935052370374,-11.675769156957868
YTHDF3,-17.001036116626608,-13.105381684311622
WDR73,-16.84702433905838,-12.231072052159746
HIVEP1,-17.46898953897176,-13.37457498651875
MAPK14,-17.209686373174414,-16.556887255803755
ACSL3,-17.349527225687524,-13.508791258774233
FZR1,-17.698670857118678,-13.647805875771374
LARP4,-17.680860241493892,-11.078569581894495
IPO8,-16.441238721495967,-11.690974394050997
SNTB2,-16.729007040932668,-11.672703514308253
EIF2B3,-17.29283612429264,-13.87980776061654
HTRA4,-16.85441509425079,-11.618914414010357
PSME4,-16.727253066316997,-15.343625231472528
HDAC8,-16.276302228716453,-11.81853193051237
TRIM28,-19.26644859114927,-12.876027756387286
SAE1,-14.539872656708306,-12.530990199985963
ZMIZ1,-16.748215252422312,-12.837448413159592
IST1,-21.459443774301693,-13.098033054958375
BIRC6,-17.552324107135394,-12.094103334714433
ACTR3,-20.339750130167015,-12.438104097097536
CSNK1A1,-16.95526226973143,-15.349586445598836
EIF2B5,-16.551691662867814,-14.809539371421247
TADA1,-19.49582804557442,-13.026163099168562
ARNT,-17.144759550768313,-13.515330358552589
ASCC3,-13.147272550018906,-13.005477757617738
PEX19,-18.271974541476066,-12.062071811041022
TNFRSF1A,-16.879540496804978,-13.201801468141818
EIF4ENIF1,-16.43396841793743,-11.664240299479717
PDHB,-17.12084491504474,-13.343314035075007
FDX1,-16.2507008389569,-11.772889421127797
SKIV2L,-16.41040177379724,-11.651719997687504
TAF1,-15.495748363680367,-12.940755325193004
EXOSC8,-17.0499693279758,-12.131609949536454
MRPL4,-18.723515913579757,-15.45266354801815
SS18,-15.572344618041154,-12.913349326302695
UPF2,-17.176339335574713,-16.463708573389916
OTULIN,-18.662249135242103,-12.730654316230948
EXOSC2,-18.760185350184443,-12.43258119984474
SETD2,-18.024711020415346,-12.436350738352198
SENP1,-14.79407328867318,-12.831523128410046
BRD4,-18.04025242216774,-11.714130626507513
GLCCI1,-16.5090191260377,-11.723495259994523
RAB44,-15.411626468515593,-11.807175115895287
RBM27,-16.91955964234229,-11.816715305134485
EDC4,-18.24430726627376,-9.29270604085498
KLB,-16.949783968200766,-11.59437786086495
FXN,-19.316057509941068,-12.358941145451812
GTF3C2,-17.65091835451395,-11.407122482680345
CCNE1,-16.85157615312934,-12.357044087702823
STAU1,-17.53249825255951,-12.052332187506558
MRGBP,-16.681417635692394,-16.74122093590441
CYLD,-19.601476175252824,-13.013078571829626
EXOC1,-18.392402369656367,-12.84129101709504
LIPT1,-17.236962675036132,-13.28079851018836
ACE2,-11.658697189918291,-13.398024136907352
CYFIP1,-16.969090937996455,-11.601018832561111
BECN1,-19.51208183130946,-13.011786681947509
WAC,-17.393116876396768,-12.059820012520587
MAP2K7,-19.516645621387102,-12.991418320565346
SARS2,-18.733550421234035,-15.476487540401697
SMG5,-15.217855948427975,-11.83688487666558
USP24,-18.671524266600585,-12.721456204497704
TAF8,-17.147365287904023,-16.3988468778738
CRKL,-17.456761363393,-12.968347163092245
RTN4,-19.7655667515883,-12.45210714599439
TOM1L2,-16.082866790434625,-11.956176072929097
ZFC3H1,-16.64582327604458,-12.671650218885553
CERS2,-16.548858128695066,-11.842589620801625
SBNO2,-17.190858276952234,-10.442858464588385
IL6ST,-17.858106743594202,-13.000512636738708
EIF4G1,-21.239221884291876,-13.379824133655054
ITGB5,-16.592615528346375,-16.78986657231492
MTA2,-17.36404165435529,-12.04928383645559
POLR3H,-20.81390815302564,-13.360624335190355
FBL,-16.521782649015996,-15.339245413386026
PPP2R2A,-17.11874408508495,-14.180648552077832
VPS35,-13.249504255094658,-12.942070928328295
PDCD10,-17.779321358403717,-12.463792792851844
TAF7,-17.548003817852045,-11.517146807751997
CBLL1,-17.624710432995325,-13.719027926499837
SLC26A8,-16.620645734344322,-11.688385701050754
RALGAPB,-17.232830949153062,-11.807927442962601
ZBTB7A,-15.180469057257058,-11.98539273629124
ZNF473,-16.789354190386728,-12.88189177328491
DYNLL1,-17.360712141460937,-12.542359371619076
IRF2,-15.962760725973228,-12.558135779378624
SH3GL1,-15.903347573437781,-11.778786994741068
SMAD5,-16.22175224773337,-11.74091444038554
GNG5,-17.183112423337025,-11.823323278709127
TMED2,-17.790355879873196,-14.280365022269775
CTNNBIP1,-17.14114088017441,-13.369182458278866
SH3BP4,-16.14616231357315,-11.662718759811028
PARP1,-16.521176586958433,-11.70614317562662
MED18,-16.956818335060994,-11.623648518359712
CSTF3,-18.057075886611717,-11.942927553055343
FRYL,-18.04983426133856,-12.419385241246617
KCTD9,-16.743036227270494,-11.915221328510487
LPIN2,-16.10471857253379,-11.832323802306178
ZBTB2,-16.800039116984813,-11.902421970283541
NRIP1,-16.766277560895933,-13.17797004743401
LIN28B,-16.763039023653384,-12.85666853468367
UFC1,-18.186001919667945,-11.358138167622595
CREBBP,-19.336442350711668,-13.004466058311523
ALG5,-16.898435733061927,-16.602764916440155
TOX4,-16.255455839056797,-12.931047632548001
XPO4,-17.63595034643008,-13.699337380870393
NCOA6,-14.652508961877864,-13.017858720216516
SETDB1,-13.224843738386127,-13.135415892059319
LCMT1,-14.33250888586326,-13.113536926513765
RPS18,-16.74261671989825,-16.79693514322871
ITGB1,-16.047223799787787,-12.028724194948333
TAF11,-16.064856363247113,-11.944829905459988
ZFHX3,-16.625592174662,-13.325821796187569
ZC3H4,-18.052749171143684,-11.953613073324568
ONECUT1,-17.103565228921678,-13.48188592970159
RAB10,-19.53885861471651,-11.97435289436558
CEPT1,-17.380583704879612,-13.49781334365787
API5,-18.009710448353214,-14.197380768892362
CDX2,-17.32914033575698,-13.61348347376368
TMEM214,-17.38139773786909,-11.474404863098513
KHDRBS1,-16.661861823381322,-12.891496382825814
KLF5,-16.500006397145484,-15.385980310906191
GFER,-18.62750593013788,-12.679299531873912
ING1,-16.04542549385536,-12.000816308027986
SOX6,-17.578028701409476,-13.308430860192487
PHIP,-11.632284848341861,-13.310898502971819
CHD1,-17.7267142318062,-13.164949626554195
HDAC3,-16.790541673903444,-11.580793252042424
MED25,-16.289817205462583,-12.908273398452515
BIRC2,-20.550983706767244,-12.68513272296909
ZC3H18,-15.536131494116745,-12.932279892645319
SRSF10,-14.62724636874559,-13.050796210529905
ATF7IP,-13.583780858494546,-12.879675971732032
PRR12,-16.73446031773875,-12.874114853299927
VKORC1L1,-17.738271025324103,-13.867634057633481
EPAS1,-17.125843693301686,-13.461941190714889
HSPD1,-21.11647177293677,-13.382650344842208
SSB,-18.106102568989524,-12.5949800928351
RNF31,-17.6654452997796,-13.838602394137787
SMPD4,-17.2584088790075,-13.271333120593262
BAMBI,-16.917312152769387,-13.561566027959145
MYO1G,-21.993635072040775,-15.001117141261778
MIDN,-17.698802472729508,-14.384959178390675
CAB39,-18.055976078675148,-12.53078538544238
BTAF1,-15.410095104543013,-12.89964012630783
RAC1,-19.39037309867408,-13.017631572407995
TAB1,-16.00344020020328,-11.971564791770449
PARS2,-16.730345630945557,-12.894908895503935
HNF1A,-17.012842904762657,-16.561181162164633
NFKB1,-19.454946921702483,-12.07681751150802
KEAP1,-17.197421411716153,-16.51592116498529
GABRR2,-16.171428812968372,-11.81165648194067
AGO2,-16.7251003551479,-11.953912492337697
TUT1,-20.299087484244257,-14.991138412766576
TAPT1,-20.359406843439196,-14.791780630079593
POLR1C,-18.738679468174023,-14.620811031462045
DDX27,-19.47913568621066,-14.898526750629324
WNK1,-20.095032247116773,-15.191150807795523
CDC37,-18.012927361186772,-16.366495277225287
RPE,-20.431729365019585,-14.289783021356111
DPEP3,-20.13743949480263,-15.230384532632945
FEN1,-20.08824182883126,-15.17054359094281
COASY,-20.535363584820157,-14.333607394684755
RFC5,-19.565448608227435,-14.944276834859558
EIF3M,-19.51966667849933,-14.979938257762807
SSU72,-19.513544087263565,-14.849217468793611
SS18L2,-20.106369832159366,-15.196102090900437
RPS25,-19.37369465039206,-14.962600589783632
DHFR,-19.47078648073612,-14.922167743558918
TRRAP,-16.550674984785157,-15.344077061335463
CCNH,-20.626733357640628,-13.716855627930254
TPD52L3,-20.03809852105372,-15.368184110502218
MCM3,-20.041131047513364,-15.195999323208015
PABPC1,-20.446521634693053,-15.64309662452609
TAZ,-20.512514409397454,-14.329342897591502
ERCC3,-20.465610868416487,-14.066735684573155
AHCY,-19.853864929965688,-14.978150878760978
HS2ST1,-20.064063350412486,-15.285216387815295
TPI1,-20.551571989169062,-14.363569343679234
DHX37,-18.697199696737712,-14.423043690632118
ECD,-19.865925587790265,-14.952105714310276
HNRNPH1,-19.85723144247687,-14.50906234262871
MFN2,-18.710129911687602,-14.517356325897383
TINF2,-18.89369938807154,-14.62534857908587
RPS6,-16.113612360172425,-16.78601446235804
KCNJ4,-19.964509035649986,-15.416774322508902
QRSL1,-19.85227988700356,-15.419437488243585
WDR83,-20.318113325359253,-13.8078798534471
CCDC174,-19.967925362818185,-15.01572567243951
RAB15,-20.047887326651892,-15.24319980788504
WDHD1,-19.761332800174873,-15.777422554619351
URB2,-20.75799076240579,-12.900565161027611
PHB2,-19.130403020741994,-15.65338657730933
SUCO,-19.84924089567803,-15.810657274802228
CDK12,-19.200365159409312,-15.727576923373135
RAD1,-20.37921570863106,-13.90153732705303
ODF2L,-19.650773165329973,-15.212340182593538
SEC23B,-18.961976234843473,-16.58179844078605
ERCC2,-20.374534665411108,-13.547384749233611
ZRSR2,-20.900118657111854,-13.792116262121459
RECQL4,-19.231447055333636,-16.215837393124243
GEMIN4,-20.84119539106097,-13.777544218846105
NAA10,-18.9943741054333,-16.586408456147318
RNASEH2C,-19.817572019944727,-15.420702881666806
MRPL41,-19.8473062688169,-15.451857580336569
RAD51C,-19.566684782046394,-15.763101327014896
HBS1L,-20.350170316079286,-13.820374461594277
PNPT1,-19.832510953794397,-15.43676331264707
NO_SITE_162,-19.76962958082721,-15.51780349415679
VMP1,-17.266008357769476,-17.267116741075075
EIF2B2,-20.426032452677582,-13.917593015775871
POLRMT,-20.380868502322325,-14.403240434544607
IMPDH2,-16.080199358051104,-17.15092791019993
DUT,-20.489486087993804,-14.083602612699751
LUC7L3,-20.884680017384934,-13.81546951512015
TARS2,-20.31508714434777,-14.437035723342548
EXOSC4,-20.668039519108838,-14.005366548170015
IFITM3,-20.60068997685096,-14.203851666387713
CD180,-19.68806741569978,-15.538070340754615
XRCC3,-19.51450395587027,-15.845535661897921
SMC6,-19.365738240698484,-15.556335295008362
TIMM17A,-20.016113652379637,-14.87000766960957
HUWE1,-16.084138250834908,-17.136802676447797
MAD2L2,-19.506899511518736,-15.870392316753378
ABCB7,-20.0389698562658,-15.659112745546865
MIOS,-19.219276981704976,-15.455946587871324
UGDH,-19.808229989029623,-15.484640353882012
RAD9A,-19.61291670232691,-15.657628563920323
MCMBP,-19.701330334738266,-15.588696783420053
GLCE,-19.706188569931673,-15.453468899799702
NCL,-19.874944100807568,-14.514493824437809
GEMIN8,-20.920250772666634,-13.809799153074703
SRA1,-19.182900043939696,-16.21709020254954
GEMIN7,-20.067810803272344,-12.022474537071467
CTC1,-19.35185926497542,-15.413189295773586
POLR2L,-19.532732195301225,-15.218284909107533
ARMC7,-18.98273363217466,-16.59143332378771
CCDC84,-17.38404732451772,-16.83880784996662
SEC24C,-19.509432212641443,-15.848032754069411
IARS2,-20.565954456849187,-14.074642905091787
MED19,-18.851681118021194,-15.479706153291549
URI1,-19.349078773611797,-15.468688584845696
MRPL10,-19.82539165512052,-15.002049429041891
PFDN2,-19.11650410500067,-15.908281913257703
NO_SITE_120,-19.849816280285385,-14.961519845243672
NELFB,-20.87995800339127,-13.895228232098829
NO_SITE_79,-19.337654445410067,-15.44231667914827
CHTF8,-19.51018280082146,-15.659050867230285
CCDC114,-19.871057386745473,-15.467699220072138
POLD2,-19.991353798724823,-14.858362361068382
GPX4,-18.975547028969636,-16.61314137978342
TBCD,-19.16114403562627,-15.683622774720087
N6AMT1,-20.10334752614049,-14.542393540528204
MRPS18A,-19.09294061795939,-16.037374210379184
STARD3,-19.36915140113093,-15.685519826726425
PRIM1,-19.37019448432698,-15.732499132013197
LSM6,-19.52846131750047,-15.201452199209662
MYC,-16.171623367240464,-16.801603707317696
LYRM4,-19.66205999692381,-15.585874739051533
PSMG3,-20.934803761854802,-13.701589765265073
NOB1,-19.229534387159916,-15.696446038635916
RFK,-20.589745851160508,-14.091289587295336
BRF1,-19.477045294162238,-16.01344213955378
RPUSD4,-18.86068806976059,-15.472849731952898
CHTF18,-19.885076245326037,-15.38632119104485
TSTD1,-20.022749228765104,-15.58019188685759
HARS2,-19.77115805968072,-15.487910572536416
TIMELESS,-19.60631783018463,-15.871867459477615
SNUPN,-20.307502495495374,-13.417100515690176
FAM131C,-19.69981847660585,-15.46112993555935
CD320,-19.83725851587742,-15.496917738599723
HUS1,-20.74186093384335,-14.038253160787237
TAOK3,-20.01176042453988,-15.621179838860877
SSRP1,-19.335146313771105,-15.686886005829216
SNRNP25,-19.238303948101628,-15.805739679868504
DHX35,-20.7545679036772,-13.91081146646535
FAU,-16.301056059974858,-16.840696807258105
ANAPC11,-18.984165889004768,-16.58416538032113
KTI12,-19.995688825248713,-14.713500766913302
SLC6A5,-19.499520655945926,-15.704295269855294
SMC2,-19.285360185865247,-15.730317615516194
ANAPC2,-19.99140036339693,-15.601020804954256
HS6ST1,-19.215186542459126,-16.274420242203032
SEC22B,-20.33902896218472,-9.650268033501245
STAT1,-19.927416771186728,-9.825783639475409
CD300LG,-20.019255794961982,-9.905459554737709
NAPG,-19.96350008350511,-9.957356955162886
PAK1IP1,-21.949014204809757,-11.712087633686112
FCHO2,-19.984382057740444,-9.86568676098715
DBR1,-21.724057325501864,-11.873370862707636
SMARCA5,-12.12967706586049,-13.220005981335232
UBQLN1,-20.3519790399232,-9.601491126163188
VTA1,-19.742287620529147,-11.288311508131196
CLK3,-18.332531527984386,-10.71228261782963
KDM2A,-18.358787959797088,-10.736928383847335
CCDC93,-18.802593020528143,-11.525182345190677
MYLIP,-19.756231546577272,-10.031803153500519
LDLR,-19.714502746287266,-10.061166328048008
MBD2,-18.981935863835865,-9.67307945682994
MX2,-20.019032008438533,-10.088809726426767
GABPA,-18.443485064814386,-10.754136211422363
CNNM4,-21.034284855677594,-11.585013359161836
POP4,-21.328500390519643,-11.80202627863562
PIGT,-19.671464042467914,-11.117312686746834
